1.409006714820861816e+00,-1.547253608703613281e+00,1.393214225769042969e+00,8.361783623695373535e-01,1.664744973182678223e+00
6.515972614288330078e-01,-3.866134285926818848e-01,-9.676942229270935059e-02,-9.758889079093933105e-01,-1.506724834442138672e+00
-8.650611639022827148e-01,1.964763253927230835e-01,3.660754859447479248e-01,2.266023010015487671e-01,-7.585244774818420410e-01
7.530361413955688477e-02,-4.732992649078369141e-01,1.073664546012878418e+00,6.543301045894622803e-02,1.559127926826477051e+00
1.942152082920074463e-01,-8.791604042053222656e-01,1.021269679069519043e+00,7.733430862426757812e-01,-9.933515787124633789e-01
-1.413039207458496094e+00,-1.376044750213623047e-01,3.479674160480499268e-01,9.865437150001525879e-01,-1.680466771125793457e+00
5.593987181782722473e-02,8.321837186813354492e-01,-9.703720211982727051e-01,-1.027680754661560059e+00,3.055017888545989990e-01
-9.415920376777648926e-01,-1.317831873893737793e+00,9.980223327875137329e-02,-1.364632964134216309e+00,-4.380781203508377075e-03
-1.662048339843750000e+00,-1.030200600624084473e+00,8.841356039047241211e-01,-1.411589741706848145e+00,8.100621700286865234e-01
8.531993627548217773e-01,1.217899918556213379e+00,-4.623093008995056152e-01,-7.682268023490905762e-01,-4.593927264213562012e-01
-1.660717010498046875e+00,4.483479261398315430e-01,1.018339633941650391e+00,-7.890380620956420898e-01,5.865014791488647461e-01
1.038362026214599609e+00,1.349550008773803711e+00,4.484118223190307617e-01,-1.765384674072265625e-01,9.165679216384887695e-01
-7.465055584907531738e-01,-3.222195208072662354e-01,-1.782033562660217285e+00,-3.177729845046997070e-01,1.267249345779418945e+00
-1.388714909553527832e+00,1.175255060195922852e+00,2.580128312110900879e-01,-6.869666576385498047e-01,-5.319089889526367188e-01
1.756557077169418335e-02,-1.307936429977416992e+00,-1.214783668518066406e+00,-1.226540803909301758e+00,9.298163056373596191e-01
5.857486724853515625e-01,5.138813853263854980e-01,9.154489040374755859e-01,5.452845096588134766e-01,-1.606716275215148926e+00
4.010730385780334473e-01,-8.128398060798645020e-01,1.027086973190307617e+00,8.086220622062683105e-01,-8.421201109886169434e-01
-1.540153503417968750e+00,1.090203523635864258e+00,-1.827851533889770508e-01,1.695297718048095703e+00,1.390493750572204590e+00
-9.563297033309936523e-01,-1.572088837623596191e+00,-2.011232137680053711e+00,-1.783024072647094727e-01,-1.643783926963806152e+00
1.079099535942077637e+00,-7.928634434938430786e-02,1.339195609092712402e+00,1.277847290039062500e+00,-1.419515490531921387e+00
-1.431766271591186523e+00,-9.711416363716125488e-01,7.952250838279724121e-01,1.087457463145256042e-01,-2.662748098373413086e-01
9.972203373908996582e-01,8.445464819669723511e-02,3.127758502960205078e-01,-1.757260441780090332e+00,1.112661883234977722e-01
-1.743568062782287598e+00,1.438456654548645020e+00,5.753675103187561035e-01,-8.517090976238250732e-02,-2.981701493263244629e-01
7.522628903388977051e-01,4.430181384086608887e-01,5.981438755989074707e-01,-1.097090363502502441e+00,1.214146614074707031e+00
1.206756353378295898e+00,-1.067898750305175781e+00,6.915693283081054688e-01,1.527974009513854980e-01,-1.077975869178771973e+00
8.256520032882690430e-01,-6.932762861251831055e-01,-5.189218744635581970e-02,-6.407582759857177734e-01,8.283218741416931152e-02
6.018319129943847656e-01,1.029427766799926758e+00,5.619750618934631348e-01,1.295352458953857422e+00,1.483345389366149902e+00
4.792792797088623047e-01,-7.730569839477539062e-01,-5.695625543594360352e-01,1.272273182868957520e+00,9.274328947067260742e-01
4.806333184242248535e-01,-1.215659379959106445e+00,-2.228481471538543701e-01,3.587296977639198303e-02,8.898325562477111816e-01
8.674621582031250000e-01,1.524532198905944824e+00,-1.125393748283386230e+00,-1.659326553344726562e+00,-1.334392582066357136e-03
1.603819966316223145e+00,-4.080585837364196777e-01,3.221598267555236816e-01,-1.378162980079650879e+00,-2.399854063987731934e-01
-1.677340120077133179e-01,1.296550035476684570e+00,-2.957470417022705078e-01,4.147540926933288574e-01,3.840200006961822510e-01
-7.950554490089416504e-01,1.193461656570434570e+00,1.390311360359191895e+00,2.028347104787826538e-01,-3.142857849597930908e-01
2.159774899482727051e-01,-5.643301010131835938e-01,-1.129369735717773438e+00,1.156989097595214844e+00,1.483106017112731934e+00
-6.804231405258178711e-01,4.419635236263275146e-01,-9.626169204711914062e-01,1.014965891838073730e+00,-5.613567829132080078e-01
-4.934748634696006775e-02,1.426833152770996094e+00,-1.354630440473556519e-01,1.318578124046325684e-01,1.355443835258483887e+00
-7.200409770011901855e-01,-9.233794212341308594e-01,7.898430228233337402e-01,-2.285269796848297119e-01,2.816843688488006592e-01
1.431012511253356934e+00,7.841793894767761230e-01,1.075486063957214355e+00,1.288364410400390625e+00,1.620448350906372070e+00
1.353013515472412109e+00,-1.610002875328063965e+00,1.242907285690307617e+00,-5.799705982208251953e-01,1.425740599632263184e+00
-2.590799033641815186e-01,1.341074824333190918e+00,1.409317255020141602e+00,7.532362341880798340e-01,4.153723716735839844e-01
4.419924616813659668e-01,-1.059399843215942383e+00,6.823068857192993164e-01,-1.723260760307312012e+00,7.472733259201049805e-01
4.565716087818145752e-01,-1.252670407295227051e+00,6.897526979446411133e-01,-1.041276931762695312e+00,3.421809077262878418e-01
1.652231693267822266e+00,1.466858744621276855e+00,3.600687980651855469e-01,6.023647189140319824e-01,1.606423556804656982e-01
-1.150074601173400879e-01,-1.481612920761108398e+00,-9.080736041069030762e-01,-1.474798679351806641e+00,-1.005585119128227234e-01
5.646149069070816040e-02,6.541861593723297119e-02,-1.763938903808593750e+00,9.849228858947753906e-01,1.103160738945007324e+00
-1.440919756889343262e+00,1.383302688598632812e+00,-6.079076603055000305e-02,-6.139126047492027283e-02,-9.599214196205139160e-01
6.991139650344848633e-01,-2.758859992027282715e-01,-2.053684234619140625e+00,1.501320838928222656e+00,1.093973994255065918e+00
1.407801866531372070e+00,-1.476819992065429688e+00,-5.733397006988525391e-01,-6.842043995857238770e-01,7.735354304313659668e-01
-1.342389225959777832e+00,1.547231912612915039e+00,-1.516572833061218262e+00,-1.763377904891967773e+00,7.281051278114318848e-01
-1.406539797782897949e+00,-2.887969017028808594e-01,6.048536896705627441e-01,-1.121495246887207031e+00,-9.483357667922973633e-01
-2.366635203361511230e-01,-8.273373246192932129e-01,-9.777171611785888672e-01,-2.615626156330108643e-02,9.493425488471984863e-02
-1.651107311248779297e+00,8.292849063873291016e-01,4.735384583473205566e-01,-1.131084918975830078e+00,2.348838746547698975e-02
-6.550583839416503906e-01,-7.982791066169738770e-01,-9.643726944923400879e-01,1.002295970916748047e+00,-9.559234380722045898e-01
4.079791605472564697e-01,5.521835386753082275e-02,-6.273020058870315552e-02,5.921696424484252930e-01,-8.108627796173095703e-01
-4.439985156059265137e-01,1.346788644790649414e+00,-7.868907451629638672e-01,4.254764616489410400e-01,-9.090296626091003418e-01
-1.386024206876754761e-01,-6.363734006881713867e-01,-3.938452899456024170e-02,2.846266627311706543e-01,-1.290712833404541016e+00
1.651215314865112305e+00,1.522960901260375977e+00,-1.838725090026855469e+00,-1.194725990295410156e+00,-9.084679931402206421e-02
-1.059455037117004395e+00,4.993298649787902832e-01,6.746073961257934570e-01,1.959455609321594238e-01,-1.407662332057952881e-01
3.264356851577758789e-01,1.361865162849426270e+00,-1.925920844078063965e-01,6.540614366531372070e-02,-1.311430931091308594e+00
-1.703659057617187500e+00,7.771286368370056152e-01,1.454282283782958984e+00,-1.413673400878906250e+00,-1.378179430961608887e+00
8.955604434013366699e-01,6.912791132926940918e-01,-5.557797551155090332e-01,-1.806539654731750488e+00,-1.317404747009277344e+00
-1.078091979026794434e+00,2.506785094738006592e-01,1.201482415199279785e+00,-2.219022959470748901e-01,3.011610507965087891e-01
